id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
29070967,room with private bathroom&balcony near subway,24874261,Donna,,VIALE MONZA,45.51891,9.22845,Private room,50,1,0,,,3,179
29073065,"Nuovo appartamento,",24874261,Donna,,VIALE MONZA,45.51821,9.22988,Entire home/apt,150,7,0,,,3,365
29073666,"Città studi, quiet room in renovated apartment",163068554,Filippo,,CORSICA,45.46558,9.22558,Private room,45,1,20,2019-03-24,3.33,1,8
29075443,Charming Brera,204825134,Flavia,,BRERA,45.47846,9.1895,Entire home/apt,140,2,1,2018-11-25,0.22,1,211
29075521,Appartamento Soliflora,219092489,Roberta,,VILLAPIZZONE,45.49568,9.14765,Entire home/apt,70,1,1,2018-11-11,0.20,1,345
29077019,Maison Vigorelli,8038809,Fil,,PORTELLO,45.48432,9.15563,Private room,60,1,0,,,1,42
29088705,Ampio monolocale x 4 persone,193670184,Viano Immobili S.R.L.,,TICINESE,45.44783,9.17792,Entire home/apt,98,1,2,2018-11-12,0.38,3,365
29089292,Suite with private bathroom in the center of Milan,217954577,Adrian Farina,,TICINESE,45.45623,9.18387,Private room,200,1,0,,,3,325
29091578,Kaos Locale per Feste e Eventi ( no pernottamento),41258991,Andrea,,GARIBALDI REPUBBLICA,45.48664,9.19835,Entire home/apt,150,1,1,2019-03-18,1,8,0
29094347,Sweet Home in the Heart of Milano,61751409,Amelia,,GUASTALLA,45.46326,9.19905,Entire home/apt,80,7,0,,,2,0
29094426,Luxury 2 bedrooms home in Milan center,202523394,369Homes,,SARPI,45.48161,9.18001,Entire home/apt,70,1,8,2019-02-15,1.40,14,321
29096038,Cosy apartment with lovely garden!,15898659,Ilaria,,VIALE MONZA,45.51307,9.22566,Entire home/apt,80,1,5,2018-11-19,0.83,1,0
29100990,"two indipendent loft, up to 6 people, 10min. duomo",219323120,Massimiliano,,VIALE MONZA,45.50457,9.22024,Entire home/apt,120,1,0,,,2,0
29101910,Casa Navigli,219329999,Claudio,,TIBALDI,45.4412,9.17902,Private room,55,1,1,2018-11-25,0.22,1,178
29107711,appartamento area bocconi ied ieo,33259915,Barbara,,EX OM - MORIVIONE,45.43811,9.19938,Entire home/apt,120,15,0,,,23,364
29109970,Cozy Apartment Between Navigli and Tortona,5632481,Giuditta,,S. CRISTOFORO,45.44669,9.15539,Entire home/apt,55,2,1,2018-10-14,0.17,1,315
29110026,"Monolocale CACTUS! Metro Turro, area Loreto",26335601,Natalia,,PADOVA,45.49833,9.22101,Entire home/apt,40,1,10,2019-04-09,1.96,1,344
29113627,Siesta 5,29387609,Enzo,,DUOMO,45.45899,9.19086,Entire home/apt,90,2,1,2018-11-17,0.20,6,65
29114750,Fancy double room in Milan Downtown 4 Design week,37020252,Chiara,,BUENOS AIRES - VENEZIA,45.47272,9.21602,Private room,150,1,0,,,1,52
29115093,☀ Enjoy the Navigli area!,219410780,Fabio,,TICINESE,45.45151,9.18047,Entire home/apt,65,1,23,2019-03-28,3.81,1,247
29115109,Suite,219404782,Mio,,SARPI,45.4825,9.17832,Private room,100,2,2,2019-04-10,0.35,1,365
29116864,Double Standard Room,217954577,Adrian Farina,,DUOMO,45.45682,9.18348,Private room,180,1,1,2019-02-17,0.55,3,341
29117557,Appartamento Il Glicine,22875010,Laura,,DE ANGELI - MONTE ROSA,45.47629,9.14875,Entire home/apt,80,4,0,,,2,363
29118306,MINI-LOFT NOLO MILANO,219413035,Chanie,,LORETO,45.49487,9.21637,Entire home/apt,40,1,22,2019-01-04,3.71,1,40
29118494,Lovely Room close to DUOMO!,210911674,Leo,,CENTRALE,45.4778,9.20132,Private room,20,7,5,2019-03-28,0.87,1,0
29118607,Ampio & attrezzato appartamento in zona Tortona,219430937,Pasquale,,TORTONA,45.45111,9.15689,Entire home/apt,98,1,16,2019-04-07,2.76,1,182
29120514,ISOLA▗╏▌ Surrounded by Skyscrapers !!,219447355,Edoardo,,ISOLA,45.48585,9.19069,Entire home/apt,63,1,15,2019-03-24,2.49,1,247
29120588,intero appartamento appena ristrutturato,168937679,Marta,,NIGUARDA - CA' GRANDA,45.51821,9.19397,Entire home/apt,70,2,4,2019-03-30,1.19,1,103
29120780,Navigli and Tortona Design District apartment,219449257,Beppe,,S. CRISTOFORO,45.44568,9.15562,Entire home/apt,100,1,0,,,1,179
29124898,Appartamento nuovo Bicocca,48251599,Daria,,NIGUARDA - CA' GRANDA,45.51806,9.20484,Private room,30,2,14,2019-04-11,2.51,1,0
29126230,Close to the subway,219490885,Giorgio,,LORENTEGGIO,45.4576,9.1245,Private room,35,1,3,2019-03-16,0.51,3,21
29138825,Local charme in Navigli District,133497085,Maryna,,TICINESE,45.45131,9.18172,Entire home/apt,65,1,43,2019-04-07,7.29,2,113
29141966,Rentopolis Monti 81 - City Life,219592503,Rentopolis,,PAGANO,45.47697,9.16025,Entire home/apt,900,1,0,,,1,232
29144361,Casa piena di luce con vista parco,36844832,Claudia,,ORTOMERCATO,45.44979,9.22622,Entire home/apt,50,2,29,2019-03-25,5.34,1,109
29144409,"City center, Pagano and right next to a cute park!",5367907,Yvonne,,PAGANO,45.47132,9.16204,Private room,55,2,5,2019-03-01,1.20,13,40
29144803,NUOVO Bovisa-Galeazzi-Niguarda palazzo tranquillo,5328317,Alessandra,,COMASINA,45.52942,9.16183,Entire home/apt,65,1,2,2019-01-28,0.45,1,363
29147563,Perfect solution to visit the city !,219634642,Alessandro,,GHISOLFA,45.48914,9.15931,Entire home/apt,53,2,17,2019-03-18,2.88,1,230
29149381,La casa verde,219644219,Daniele,,BRUZZANO,45.52476,9.17523,Entire home/apt,60,4,20,2019-03-28,3.49,1,105
29150116,#17 Business Studio Bande Nere,153879253,Travel Inside,,BANDE NERE,45.46072,9.13705,Entire home/apt,57,1,17,2019-04-06,2.88,19,138
29152641,Stupendo appartamento in centro arredato con stile,15559321,Teodora,,BUENOS AIRES - VENEZIA,45.46857,9.20959,Entire home/apt,90,2,10,2019-04-08,1.72,1,177
29154279,Luxury Deco Apartment in the heart of the city,216114666,Stefano,,GUASTALLA,45.45479,9.20395,Entire home/apt,110,2,7,2019-03-24,1.30,1,244
29154610,55PM,5488169,Paolo,,UMBRIA - MOLISE,45.44891,9.22161,Private room,50,1,3,2019-04-05,3,1,0
29155339,Accogliente appartamento in Bicocca.,43879891,Casa Dolce Casa,,NIGUARDA - CA' GRANDA,45.51024,9.19865,Entire home/apt,43,2,2,2019-01-13,0.48,4,194
29155517,Accogliente appartamento in zona Corso Lodi,43879891,Casa Dolce Casa,,LODI - CORVETTO,45.44169,9.22211,Entire home/apt,59,2,5,2019-01-23,0.88,4,5
29158197,Stanza privata in grazioso bilocale,219721304,Mariano,,DERGANO,45.50374,9.17599,Private room,30,1,3,2019-03-13,0.58,1,0
29169573,✧Happy Holiday with Your L♡ved Ones✧,219803982,Alessandra,,TICINESE,45.45604,9.1745,Entire home/apt,66,1,31,2019-03-24,5.22,1,157
29172477,Visconti 4,29387609,Enzo,,DUOMO,45.45915,9.19273,Entire home/apt,75,2,0,,,6,134
29173840,Famiglia 4,202293297,Capuccino,,BUENOS AIRES - VENEZIA,45.48306,9.20791,Private room,40,1,19,2019-04-07,3.31,6,8
29173983,Famiglia6,202293297,Capuccino,,BUENOS AIRES - VENEZIA,45.48244,9.20925,Private room,39,1,33,2019-04-07,5.50,6,5
29174434,Famiglia 3,202293297,Capuccino,,BUENOS AIRES - VENEZIA,45.48299,9.20949,Private room,40,1,16,2019-04-07,2.77,6,8
29175609,Brand new cozy 2 bedroom apt in the heart of Milan,175134413,Michael,,DE ANGELI - MONTE ROSA,45.46986,9.15212,Entire home/apt,75,1,16,2019-04-01,2.67,4,17
29176170,Luxò Loft,143456749,Matteo,,TIBALDI,45.44124,9.17542,Entire home/apt,55,2,4,2018-12-30,0.71,3,347
29176461,Chic and Cozy New Apartment in the Heart of Milan,175134413,Michael,,DE ANGELI - MONTE ROSA,45.47148,9.15226,Entire home/apt,85,2,21,2019-04-01,3.48,4,219
29176479,Elegant and renowed room with private bathroom,3438091,Maddalena,,WASHINGTON,45.46063,9.16249,Private room,75,1,0,,,1,0
29176884,Home Sweet Home elegante appartamento,153476617,Clara,,MACIACHINI - MAGGIOLINA,45.49879,9.19751,Entire home/apt,90,3,5,2019-03-26,0.98,1,0
29177102,private room in center of Brera /moscova,183403255,Moscova,,BRERA,45.47866,9.18427,Private room,60,2,2,2019-01-23,0.39,3,63
29177351,One cozy bedroom in design flat in Affori area,5000405,Chiara,,BRUZZANO,45.52228,9.17514,Private room,35,1,5,2019-03-12,0.97,2,363
29177692,A Magical Touch for Your L♡ve Story,219858603,Omar,,XXII MARZO,45.46384,9.20824,Entire home/apt,67,1,13,2019-03-03,2.27,1,226
29178610,Modern 2 bedrooms flat netx to CityLife,21754562,Arianna & Chiara,,PAGANO,45.47626,9.16383,Entire home/apt,249,7,0,,,72,131
29180272,Caesar's Apartment,187798115,Elena,,MAGENTA - S. VITTORE,45.45745,9.17146,Entire home/apt,399,2,2,2019-01-27,0.43,29,21
29180431,Classic Milanese apartment,48252517,Diletta,,DE ANGELI - MONTE ROSA,45.46858,9.15214,Entire home/apt,43,2,2,2018-11-04,0.36,1,19
29181031,DOWNTOWN DESIGN DISTRICT ROOM and private bathroom,50597412,Claudia,,NAVIGLI,45.45395,9.17374,Entire home/apt,65,1,1,2019-02-17,0.56,2,50
29182971,Apartment finely furnished Central Station,44273892,Margherita,,BUENOS AIRES - VENEZIA,45.48115,9.20598,Entire home/apt,85,2,12,2019-03-31,2.37,1,36
29185162,Very confortable room close Navigli/Tortona Areas,22070759,Mauro,,GIAMBELLINO,45.44951,9.14786,Private room,50,2,1,2018-12-16,0.25,3,184
29191146,Private bedroom with air conditioning.,150473288,Mridul,,BOVISA,45.50065,9.16296,Private room,30,1,22,2019-03-09,3.75,1,84
29193898,爱之屋,216369783,杰,,GALLARATESE,45.50153,9.10754,Entire home/apt,230,2,0,,,1,130
29197757,Bright studio flat next to CityLife,21754562,Arianna & Chiara,,PAGANO,45.47821,9.16235,Entire home/apt,150,29,0,,,72,59
29198489,Luxury Penthouse Milan - NoLo / Stazione Centrale,15753038,Luca,,LORETO,45.49046,9.21283,Entire home/apt,249,3,0,,,1,359
29199085,Residence Gaffurio App. G,184116903,Michele,,BUENOS AIRES - VENEZIA,45.48523,9.21131,Entire home/apt,100,2,12,2019-02-25,2.16,4,154
29199212,Luxury and spacious apartment (Bocconi),144357965,Alexandre,,VIGENTINA,45.45078,9.19326,Entire home/apt,200,1,18,2019-04-07,3.44,6,80
29200463,private room Piola,71135874,Shabnam,,BUENOS AIRES - VENEZIA,45.48495,9.22195,Private room,39,1,3,2018-11-25,0.51,1,193
29201066,Big & Quiet Room In No-Lo District,220028586,Marco,,PADOVA,45.50317,9.22044,Private room,40,2,2,2019-03-05,0.35,1,363
29204270,Navigli-darsena-V_Mortara,5994204,Melo,,NAVIGLI,45.45475,9.17232,Entire home/apt,85,2,1,2018-10-13,0.17,1,1
29204335,Via Ponchielli,156158778,Sally,,BUENOS AIRES - VENEZIA,45.48179,9.21458,Entire home/apt,470,1,0,,,11,0
29205446,Central Milan house with 50’ flavor,220017038,Gomes,,BUENOS AIRES - VENEZIA,45.48304,9.21105,Entire home/apt,150,2,0,,,2,363
29207659,Cute flat in Isola,1637596,Rebecca,,ISOLA,45.48986,9.18855,Entire home/apt,65,3,1,2019-03-03,0.73,2,76
29208367,"With PRIVATE PARKING, Stylish in CityLife & MiCo",220072397,Anna Diana,,PAGANO,45.47332,9.16041,Entire home/apt,80,2,25,2019-03-26,5.14,1,315
29209271,Lazy Home Milano,13379649,Lazy,,CITTA' STUDI,45.46999,9.23379,Entire home/apt,43,2,13,2019-03-21,2.53,1,73
29215060,Duomo Missori Amedei,19028489,Alessia,,DUOMO,45.45991,9.18746,Entire home/apt,60,1,9,2019-02-18,1.96,36,95
29215062,San Siro - Pianella,19028489,Alessia,,SELINUNTE,45.46975,9.1317,Entire home/apt,60,1,3,2019-03-25,1.73,36,339
29220861,"FAMILY ROOM 15 minutes Duomo, 10 central station",101119599,Ilaria,,DERGANO,45.50536,9.17649,Private room,25,4,6,2019-03-03,1.10,2,89
29221143,"DOUBLE ROOM 15minutes from Duomo, 10for central st",101119599,Ilaria,,DERGANO,45.50582,9.17657,Private room,25,3,12,2019-03-18,2.08,2,88
29225930,Exclusive Room @Central Station,612718,Gianluca & Marilu',,CENTRALE,45.49254,9.20871,Private room,50,1,10,2019-03-10,1.71,2,274
29227388,Be enchanted by the Maylittlehouse atmosphere!,220180891,Maylittle House,,GRECO,45.49773,9.20392,Entire home/apt,75,7,0,,,1,223
29227939,ℬrera♔Like in ℱairy tales!,220193852,Giovanni,,BRERA,45.46866,9.18598,Entire home/apt,209,1,41,2019-03-25,6.80,1,168
29230384,Design apartment with terrace,220208258,Olivia,,BUENOS AIRES - VENEZIA,45.47288,9.21386,Entire home/apt,90,2,1,2019-04-09,1,1,267
29231765,Flatty Apartments - Tadino,8222488,Luca,,BUENOS AIRES - VENEZIA,45.47517,9.20546,Entire home/apt,74,2,9,2019-02-14,1.68,1,326
29232953,PRETTY APARTMENT IN NOLO,8593683,Sami,,LORETO,45.48869,9.22409,Entire home/apt,70,3,0,,,1,87
29233456,Design blue Apartment,5218457,Elisa,,BOVISA,45.50155,9.16584,Entire home/apt,70,2,5,2019-02-23,0.87,1,255
29251469,"Yellow & White ""Indipendenza"" flat",6359216,Giuseppe,,XXII MARZO,45.46707,9.21406,Entire home/apt,200,3,0,,,1,1
29252340,Mini studio apart Mac24,20467320,Valerie,,GHISOLFA,45.4911,9.16317,Entire home/apt,55,2,12,2019-03-31,2.18,1,31
29253045,Green Spirit - Private Double Bedroom,23242493,Veronica,,NAVIGLI,45.44521,9.16502,Private room,30,1,4,2019-02-18,0.71,1,162
29255424,Cosy two-room apartment 10 min walk to the centre,220409050,Bruno,,WASHINGTON,45.46322,9.15886,Entire home/apt,55,3,8,2019-03-17,1.50,1,35
29256672,"Single Room Maggiolina, 2 min from Tube",220419685,Corinna,,MACIACHINI - MAGGIOLINA,45.49223,9.19926,Private room,30,7,1,2018-12-21,0.27,1,318
29268219,Casina Sans Souci,65451035,Raffaella,,RONCHETTO SUL NAVIGLIO,45.43982,9.15048,Entire home/apt,40,1,0,,,1,101
29271169,Luminoso appartamento appena ristrutturato,33211238,Luisa,,EX OM - MORIVIONE,45.43789,9.19162,Entire home/apt,65,2,3,2019-03-24,0.97,1,146
29272618,contemporary milan interior,129853205,Pietro,,BUENOS AIRES - VENEZIA,45.47961,9.21543,Entire home/apt,73,2,5,2019-04-07,1.70,2,86
29273979,Simone&Silvia House,18047438,Simone,,ADRIANO,45.50686,9.23734,Private room,35,1,19,2019-04-05,3.41,2,338
29275655,20 minutes from the city center,219490885,Giorgio,,LORENTEGGIO,45.45712,9.12437,Private room,35,1,3,2019-04-10,0.51,3,21
29276162,Two rooms 20 minutes far from the city center,219490885,Giorgio,,LORENTEGGIO,45.45572,9.12299,Private room,65,1,0,,,3,19
29278320,Bilocale nel quartiere di Santa Giulia --MI--,123851564,Nico,,ROGOREDO,45.43552,9.2422,Entire home/apt,49,3,0,,,1,40
29281983,"A hidden, silent and cool vintage design house",9322072,Alessio,,GHISOLFA,45.49191,9.16577,Entire home/apt,120,2,0,,,1,118
29285027,Romantic 6p apartment Piazza XXV Aprile/Corso Como,27748995,Marco,,BRERA,45.48079,9.18707,Entire home/apt,150,2,0,,,1,56
29291564,"Casa Milano, zona Navigli / Romolo / Famagosta",904682,Pentti Leonardo Luciano,,S. CRISTOFORO,45.43995,9.16103,Entire home/apt,45,2,0,,,1,48
29293797,✔ Perfect base for Businessman in City Life!,220682391,Luca,,DE ANGELI - MONTE ROSA,45.48273,9.14801,Entire home/apt,49,1,15,2019-03-26,2.65,1,238
29295432,NEW STUDIO CRESCENZAGO M2 WI FI ( 20' DUOMO ),154865107,Lore,,PADOVA,45.50377,9.24451,Entire home/apt,36,1,10,2019-03-09,1.85,23,40
29295533,Palce2B Milano Apartment Tibaldi-Bocconi-P. Romana,220689747,Place2B,,EX OM - MORIVIONE,45.44434,9.18812,Entire home/apt,90,1,1,2018-10-27,0.18,1,59
29295929,Spacious home in the Navigli area near subway,19214934,Chiara,,NAVIGLI,45.45549,9.1701,Entire home/apt,75,2,7,2019-03-05,1.51,1,15
29295977,Viale Monza Apartment,159445416,Chloe,,VIALE MONZA,45.51246,9.22419,Entire home/apt,100,1,0,,,26,100
29297961,Monolocale immerso nel verde!,24731503,Carlotta,,SARPI,45.47816,9.17833,Entire home/apt,50,2,17,2019-04-02,2.95,1,160
29298104,Camera con Vista Milano,17785524,Nicola,,LODI - CORVETTO,45.44436,9.22882,Private room,155,1,0,,,1,43
29298264,Charming apartment in South-West Milan,37117224,Maddalena,,BAGGIO,45.45906,9.09465,Entire home/apt,50,2,13,2019-04-10,2.47,1,362
29298313,nel cuore di milano,91323077,Alberto,,TICINESE,45.45285,9.18101,Entire home/apt,140,5,1,2018-11-03,0.19,2,89
29299698,NEW! ELEGANTE CASA IN ZONA RESIDENZIALE,62665199,Francesco,,GALLARATESE,45.49783,9.11452,Entire home/apt,75,2,8,2019-03-29,1.45,8,66
29301022,Raffaello 10 - In The Heart Of The City!,9388687,Andrea,,DE ANGELI - MONTE ROSA,45.46786,9.15348,Entire home/apt,110,2,0,,,1,250
29301026,Casa Cicca Museum,220723095,Giulia,,TIBALDI,45.43808,9.17578,Entire home/apt,80,1,6,2019-02-25,1.02,1,363
29301644,La casa di Rania,45969481,Floriana,,LORETO,45.49521,9.22151,Entire home/apt,45,2,1,2018-10-26,0.18,1,70
29302073,★NEW! Bligny 64 - Bocconi cozy studio x2!,220730018,Cristiana,,VIGENTINA,45.44969,9.19656,Entire home/apt,60,2,1,2018-11-05,0.19,1,115
29303038,Casa Calmieri,12749215,Alessandra,,STADERA,45.43573,9.1786,Private room,30,2,3,2018-11-04,0.55,1,91
29304082,Loft moderno nel cuore di sant’Ambrogio,33770770,Eleonora,,MAGENTA - S. VITTORE,45.45954,9.17306,Entire home/apt,90,2,1,2018-11-17,0.20,1,178
29306893,Master Bedroom in Newly Renovated Flat chez Toni,98088334,Piero,,TICINESE,45.45115,9.18334,Private room,56,1,6,2019-04-07,1.30,1,17
29309650,"Beautiful Attic in ""Città Studi""",220796129,Caterina,,BUENOS AIRES - VENEZIA,45.48243,9.22285,Private room,45,1,2,2019-03-15,0.38,1,146
29321490,Vintage apartment Milan Central Station,4417813,The Best Rent,,BUENOS AIRES - VENEZIA,45.48133,9.20879,Entire home/apt,70,20,0,,,92,35
29322108,CASA FELICITA 15 min Duomo,218974410,Laura,,COMASINA,45.52405,9.1616,Entire home/apt,55,1,14,2019-04-08,4.04,1,280
29323065,Apartment in the heart of NoLo neighbourhood,5765208,Davide Antonino Domenico,,LORETO,45.48877,9.21835,Entire home/apt,59,1,0,,,5,128
29328987,Italy - 2 Bedroomed Flat in Parco Sempione area.,18339755,Tatton Stays,,SARPI,45.47785,9.17093,Entire home/apt,110,14,0,,,1,76
29330958,Appartamento Mentor  Milan,20931400,Sergio,,NIGUARDA - CA' GRANDA,45.51622,9.19146,Entire home/apt,60,7,0,,,1,173
29331417,BNBOOK-Residence Santa Giulia,28922333,Bnbook,,ROGOREDO,45.4376,9.24202,Entire home/apt,80,2,0,,,5,0
29331860,AT HOME - Apartment Milano-Pagano,202682139,Fabio,,WASHINGTON,45.46529,9.15934,Entire home/apt,139,1,6,2019-03-16,1.08,11,286
29332435,The Sweetest Apartment Close to the Center ;),15389253,Federico,,GHISOLFA,45.4881,9.17207,Entire home/apt,75,2,25,2019-03-27,4.31,2,21
29334187,Luminoso bilocale,11819929,Barbara,,BANDE NERE,45.46574,9.13931,Entire home/apt,500,3,0,,,1,6
29335606,Nolo Retrò Style-House,4015727,Federico,,LORETO,45.48962,9.22155,Entire home/apt,200,1,2,2019-04-10,0.59,1,267
29348972,Viale Corsica,221104982,Maria Angela,,CORSICA,45.46087,9.22892,Entire home/apt,69,2,0,,,1,113
29350944,Kibilù - Via Settala,106056846,Rebecca,,BUENOS AIRES - VENEZIA,45.48211,9.20757,Entire home/apt,80,2,0,,,24,312
29354856,NEW! One bedroom Tortona Design & Navigli Area!,16366171,Welcome To Milano,,TORTONA,45.45682,9.16353,Entire home/apt,50,2,3,2019-04-04,2.65,74,136
29357124,"Green Apartment San Siro Fiera, Metro stop.",158317747,Giulio,,S. SIRO,45.4731,9.12384,Entire home/apt,75,2,4,2019-02-24,0.86,10,257
29358523,Casa Alberto,7445307,Alberto,,CORSICA,45.46562,9.22907,Entire home/apt,75,5,0,,,1,363
29359368,giam96mi,221183326,Vincenzo,,GIAMBELLINO,45.44946,9.14258,Entire home/apt,45,1,9,2019-03-27,2.27,1,39
29361395,"Nolo Retrò Style-Room ""Corso Vittorio Emanuele""",109787559,Fabrizio,,LORETO,45.48903,9.22194,Private room,105,1,4,2019-04-07,0.86,4,279
29363347,"Nolo Retrò Style-Room ""Piazza Duomo""",109787559,Fabrizio,,LORETO,45.49012,9.22231,Private room,105,1,4,2019-02-06,0.76,4,299
29363831,"Nolo Retrò Style-Room ""piazza della scala""",109787559,Fabrizio,,LORETO,45.49057,9.22016,Private room,90,1,1,2019-03-31,1,4,302
29375287,✓ Live Your Relaxing Journey!,221308433,Paolo,,PAGANO,45.46881,9.15531,Entire home/apt,62,1,14,2019-03-24,2.56,1,236
29376891,Passarella 1 Two Bedroom Apartment,5047682,Brera Apartments,,DUOMO,45.46465,9.19752,Entire home/apt,1250,1,0,,,37,223
29377376,Appartamento per famiglia Milano,142589173,Residence PDN,,LORETO,45.48909,9.22625,Entire home/apt,140,1,0,,,3,362
29379354,"Apartment Vigoni, stylish and silent downtown.",15848748,Dianne,,VIGENTINA,45.45382,9.18781,Entire home/apt,180,2,15,2019-03-25,2.92,1,167
29380001,Private Room Central Station cam. matrimoniale,182914854,Alan,,CENTRALE,45.49474,9.20754,Private room,50,1,3,2019-01-13,0.80,13,90
29380140,David's Room,2075317,Davide,,BOVISA,45.5004,9.16819,Private room,20,2,45,2019-04-08,7.89,1,24
29380456,Private Room Central Station cam. letti sing.,182914854,Alan,,CENTRALE,45.49318,9.20721,Private room,50,1,5,2019-01-28,0.93,13,86
29381651,White Wall Apartment,159445416,Chloe,,LORETO,45.49312,9.21618,Entire home/apt,300,1,2,2018-11-01,0.36,26,325
29383179,Casa dei Cherubini,218883936,Ada,,LODI - CORVETTO,45.44409,9.22766,Entire home/apt,55,2,39,2019-04-07,7.31,2,89
29383917,From Milan with love!,221361587,Petwa,,LAMBRATE,45.47405,9.24781,Entire home/apt,50,1,4,2019-03-27,0.96,1,356
29384563,CHARMING-Large three-room apartment Centralstation,117013656,Marcelo,,BUENOS AIRES - VENEZIA,45.48396,9.21086,Entire home/apt,400,2,19,2019-04-07,3.52,1,316
29384611,CHIC COZY ATTIC ROOM IN VILLA,6417429,Silvia,,BUENOS AIRES - VENEZIA,45.47982,9.22023,Private room,85,3,3,2019-02-24,0.58,1,364
29385067,Y♡ur personal ℱairytale!,221370495,Agnese,,RONCHETTO SUL NAVIGLIO,45.44502,9.14371,Entire home/apt,61,1,9,2019-03-24,1.57,1,222
29385611,In the heart of design and fashion district,176075990,Stefano,,TORTONA,45.45619,9.16856,Entire home/apt,75,1,0,,,1,166
29387760,Cozy two-room apartment in Porta Romana,28981314,Giulia,,PORTA ROMANA,45.45166,9.20127,Entire home/apt,90,1,9,2019-04-08,1.70,1,146
29390842,Modern Apartment CityLife,193297071,Luca,,DE ANGELI - MONTE ROSA,45.47793,9.14971,Entire home/apt,70,1,32,2019-04-06,5.78,1,30
29402485,GOFFREDO ARCHIMEDE,1380892,Filiberto,,XXII MARZO,45.46593,9.21332,Entire home/apt,85,30,0,,,62,102
29404495,Milan charming mini-loft apartment,8257771,Marco,,WASHINGTON,45.45679,9.15651,Entire home/apt,85,2,4,2019-04-09,2.55,1,38
29405534,Bilocale a NoLo,221512124,Andrea,,LORETO,45.48845,9.21812,Entire home/apt,40,3,3,2019-03-19,0.80,1,0
29408339,Garibaldi Suite,22653884,Andrea,,GARIBALDI REPUBBLICA,45.48411,9.18232,Entire home/apt,49,1,41,2019-04-11,7.88,22,172
29409469,Navigli RentClass Belisario,4365080,Guido Edoardo,,RONCHETTO SUL NAVIGLIO,45.43911,9.13016,Entire home/apt,80,1,0,,,35,320
29409984,Minimal Colorful Design Apartment,498187,Andrea,,DE ANGELI - MONTE ROSA,45.48267,9.1452,Entire home/apt,75,1,9,2019-03-31,2.70,1,138
29410054,✧Julia's Imagination @City Life✧,221543180,Grazia & Lorenzo,,PORTELLO,45.48539,9.15389,Entire home/apt,63,1,18,2019-03-18,3.38,1,227
29410322,Moscova Sempione Park Apartment,128661874,Vacasa,,SARPI,45.47638,9.17624,Entire home/apt,160,1,0,,,24,101
29412399,Luxury Duomo Apartment,22653884,Andrea,,DUOMO,45.45876,9.18463,Entire home/apt,129,1,26,2019-04-10,8.13,22,150
29424355,Casa della fotografia a Milano,221645930,Milo,,SCALO ROMANA,45.43581,9.21434,Entire home/apt,50,5,1,2018-11-05,0.19,1,193
29424777,LUXURY ROOM 14 - wifii gratuito -,61767535,Matteo,,UMBRIA - MOLISE,45.45173,9.21916,Private room,60,2,0,,,2,353
29427855,"Milano centro, Duomo",119929112,Marcello,,DUOMO,45.46027,9.19129,Entire home/apt,800,6,0,,,1,364
29429537,Amazing apartment near food and business district,1388157,Marco,,SARPI,45.4844,9.16994,Entire home/apt,80,2,38,2019-04-10,6.63,3,123
29431360,Elegant Old Milano in Porta Volta city center,179083133,Best House,,SARPI,45.4831,9.17983,Entire home/apt,85,1,10,2019-04-07,1.89,4,358
29432599,Spazioso e ben posizionato - Porta Venezia,191003024,Umberto,,BUENOS AIRES - VENEZIA,45.47717,9.21567,Entire home/apt,65,2,7,2019-04-09,1.38,1,79
29433789,Bright and spacious apartment in Milan!,221713383,Selene,,PADOVA,45.50259,9.23836,Entire home/apt,55,1,4,2019-02-10,0.86,1,30
29433882,Room to share w/ a girl in Milan short stays only,64733868,Luana,,STADERA,45.4316,9.17825,Shared room,25,1,2,2019-01-20,0.40,1,177
29434118,The White Suite,221713075,Davide,,GUASTALLA,45.45637,9.20202,Entire home/apt,80,2,6,2019-02-01,1.13,1,0
29436221,IMPERIAL NAVIGLI GARDEN,25125118,Fabio,,STADERA,45.43565,9.17285,Private room,39,3,7,2019-01-17,1.21,2,127
29446527,Sunny apartment in Bovisa,7768217,Selvaggia,,BOVISA,45.49938,9.16537,Entire home/apt,40,3,2,2019-01-04,0.41,3,215
29450449,"Loft nel nuovo quartiere NoLo, a 20 min dal Duomo.",39698033,Ilaria,,PADOVA,45.49879,9.22505,Entire home/apt,46,2,13,2019-02-10,2.29,1,284
29453244,Grande casa nel cuore di Milano vicino ai Navigli,118626644,Paolo Andrea,,MAGENTA - S. VITTORE,45.45779,9.17361,Entire home/apt,170,1,9,2019-03-27,5.40,2,304
29454493,Charming and cosy apt!,221864047,Claudia,,LORETO,45.49008,9.23148,Entire home/apt,45,2,11,2019-03-03,2.05,1,80
29460711,Beautiful apartment in the center of Milan,16415078,Simona,,XXII MARZO,45.46089,9.21383,Entire home/apt,200,2,2,2019-01-27,0.59,21,0
29471605,AL CAPOLINEA,103091251,Franco,,CITTA' STUDI,45.47249,9.2378,Entire home/apt,95,2,2,2019-02-24,0.86,1,174
29471721,Deisgn District Apartment_M,27534577,Paolo,,PARCO LAMBRO - CIMIANO,45.48875,9.2394,Entire home/apt,70,1,1,2019-01-02,0.30,18,245
